Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
540103,Aditya Birla Sun Life Mutual Fund,BSLRIFS1DS,BIRLA SUN LIFE RESURGENT INDIA FUND SERIES - 1 - DIRECT PLAN - DIVIDEND SWEEP,Suspended,B ,10.00,INF209KB1259, ,Equity,-,-,-,-
540108,TIAAN CONSUMER LIMITED,TIAANC,Tiaan Consumer Ltd,Active,Z ,10.00,INE864T01011,Personal Care,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Personal Products,Personal Care
540115,L&T Technology Services Limited,LTTS,L&T Technology Services Ltd,Active,A ,2.00,INE010V01017,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
540124,G N A Axles Limited,GNA,G N A Axles Ltd,Active,B ,10.00,INE934S01014,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
540125,Radhika Jeweltech Limited,RADHIKAJWE,Radhika Jeweltech Ltd,Active,B ,2.00,INE583V01021,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
540132,Sabrimala Industries India Limited,SIIL,Sabrimala Industries India Ltd,Active,X ,10.00,INE400R01018,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540133,ICICI Prudential Life Insurance Company Limited,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,Active,A ,10.00,INE726G01019,Life Insurance,Equity,Financial Services,Financial Services,Insurance,Life Insurance
540134,ISHAAN INFRASTRUCTURE AND SHELTERS LIMITED,IISL,Ishaan Infrastructures and Shelters Ltd,Active,X ,10.00,INE818R01011,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
540135,ARC Finance Limited,ARCFIN,ARC Finance Ltd,Active,XT,1.00,INE202R01026,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
540136,HPL Electric & Power Limited,HPL,HPL Electric & Power Ltd,Active,B ,10.00,INE495S01016,Consumer Electronics,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Consumer Electronics
540143,Sagarsoft (India) Limited,SAGARSOFT,Sagarsoft (India) Ltd,Active,X ,10.00,INE184B01012,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
540144,DRA CONSULTANTS LIMITED,DRA,DRA Consultants Ltd,Active,M ,10.00,INE746V01016,Consulting Services,Equity,Services,Services,Commercial Services & Supplies,Consulting Services
540145,Valiant Organics Limited,VALIANTORG,Valiant Organics Ltd,Active,B ,10.00,INE565V01010,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
540146,ADITYA CONSUMER MARKETING LIMITED,ACML,Aditya Consumer Marketing Ltd,Active,M ,10.00,INE427V01013,Diversified Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Diversified Retail
540147,Shashijit Infraprojects Limited,SHASHIJIT,Shashijit Infraprojects Ltd,Active,B ,2.00,INE700V01021,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
540148,Bindal Exports Limited,BINDALEXPO,Bindal Exports Ltd,Active,MT,10.00,INE564V01013,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
540149,"Transpek Industry Ltd.,",TRANSPEBBPH,TRANSPEBBPH,Delisted,P ,10.00,-, ,Equity,-,-,-,-
540150,Mewar Hi-Tech Engineering Limited,MHEL,Mewar Hi-Tech Engineering Ltd,Suspended,MT,10.00,INE957U01011,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
540151,Diksat Transworld Limited,DIKSAT,Diksat Transworld Ltd,Active,MT,10.00,INE942P01013,Film Production- Distribution & Exhibition,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition"
540152,India Green Reality Limited,IGRL,India Green Reality Ltd,Suspended,MT,10.00,INE373V01019,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
540153,Endurance Technologies Limited,ENDURANCE,Endurance Technologies Ltd,Active,A ,10.00,INE913H01037,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
540154,Bandhan Mutual Fund,IDFSENSEXE,Bandhan S&P BSE SENSEX ETF,Active,A ,10.00,INF194KA1T91, ,Equity,-,-,-,-
540159,Purple Entertainment Limited,PURPLE,Purple Entertainment Ltd,Active,XT,10.00,INE905R01016,Film Production- Distribution & Exhibition,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition"
540168,Supra Pacific Financial Services Limited,SUPRAPFSL,Supra Pacific Financial Services Ltd,Active,X ,10.00,INE268T01015,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
540173,PNB Housing Finance Limited,PNBHOUSING,PNB Housing Finance Ltd,Active,A ,10.00,INE572E01012,Housing Finance Company,Equity,Financial Services,Financial Services,Finance,Housing Finance Company
540174,Southern Infosys Limited,SOUTHERNIN,Southern Infosys Ltd,Active,X ,10.00,INE298B01010,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
540175,REGENCY FINCORP LIMITED,REGENCY,Regency Fincorp Ltd,Active,X ,10.00,INE964R01013,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
540176,ICICI Prudential Mutual Fund,IPRU2880,ICICI PRUDENTIAL VALUE FUND SERIES 9-CUMULATIVE,Delisted,B ,10.00,INF109KB1I25, ,Equity,-,-,-,-
540177,ICICI Prudential Mutual Fund,IPRU9082,ICICI PRUDENTIAL VALUE FUND SERIES 9-DIRECT PLAN CUMULATIVE,Delisted,B ,10.00,INF109KB1I41, ,Equity,-,-,-,-
540178,ICICI Prudential Mutual Fund,IPRU9083,ICICI PRUDENTIAL VALUE FUND SERIES 9-DIRECT PLAN DIVIDEND PAYOUT,Delisted,B ,10.00,INF109KB1I58, ,Equity,-,-,-,-
540179,ICICI Prudential Mutual Fund,IPRU2881,ICICI PRUDENTIAL VALUE FUND SERIES 9-DIVIDEND PAYOUT,Delisted,B ,10.00,INF109KB1I33, ,Equity,-,-,-,-
540180,Varun Beverages Limited,VBL,Varun Beverages Ltd,Active,A ,5.00,INE200M01021,Other Beverages,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Beverages,Other Beverages
540181,Salem Erode Investments Ltd.,SALEM,Salem Erode Investments Ltd,Active,X ,1.00,INE894E01028,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
540189,Unipro Technologies Limited,UPROTECH,Unipro Technologies Ltd,Delisted,Z ,10.00,INE448F01012,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
540190,Franklin Industries Limited,FRANKLININD,Franklin Industries Ltd,Active,XT,1.00,INE789R01022,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540191,Fineotex Chemical Limited,FCLBBPH,FCLBBPH,Delisted,P ,2.00,-, ,Equity,-,-,-,-
540192,LKP Securities Limited,LKPSEC,LKP Securities Ltd,Active,XT,2.00,INE341H01023,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
540193,Ambika Cotton Mills Ltd.,AMBIKCOBBPH,AMBIKCOBBPH,Delisted,P ,10.00,-, ,Equity,-,-,-,-
540194,Aditya Birla Sun Life Mutual Fund,BSLRIFS2RG,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 2 REGULAR GROWTH,Delisted,B ,10.00,INF209KB1952, ,Equity,-,-,-,-
540195,Aditya Birla Sun Life Mutual Fund,BSLRIFS2RN,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 2 REGULAR DIVIDEND,Delisted,B ,10.00,INF209KB1960, ,Equity,-,-,-,-
540196,Aditya Birla Sun Life Mutual Fund,BSLRIFS2DG,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 2 DIRECT GROWTH,Delisted,B ,10.00,INF209KB1978, ,Equity,-,-,-,-
540197,Aditya Birla Sun Life Mutual Fund,BSLRIFS2DN,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 2 DIRECT DIVIDEND,Suspended,B ,10.00,INF209KB1986, ,Equity,-,-,-,-
540198,OSIAJEE TEXFAB LIMITED,OSIAJEE,Osiajee Texfab Ltd,Active,X ,10.00,INE186R01013,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
540199,Corporate Merchant Bankers Limited,CMBL,Corporate Merchant Bankers Ltd,Active,X ,10.00,INE850R01014,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
540203,Sheela Foam Limited,SFL,Sheela Foam Ltd,Active,A ,5.00,INE916U01025,Furniture- Home Furnishing,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Furniture, Home Furnishing"
540204,EIKO LIFESCIENCES LIMITED,EIKO,Eiko Lifesciences Ltd,Active,X ,10.00,INE666Q01016,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
540205,Aditya Vision Limited,AVL,Aditya Vision Ltd,Active,B ,10.00,INE679V01019,Speciality Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Speciality Retail
540210,Heads UP Ventures Limited,HEADSUP,Heads UP Ventures Ltd,Active,B ,10.00,INE759V01019,Trading - Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Trading - Textile Products
540211,Sparkling (India) Finshares Limited,SIFL,Sparkling (India) Finshares Ltd,Delisted,Z ,10.00,INE181T01010,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
540212,TCI Express Limited,TCIEXP,TCI Express Ltd,Active,A ,2.00,INE586V01016,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider
540221,Shashank Traders Limited,SHASHANK,Shashank Traders Ltd,Active,XT,10.00,INE508R01018,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540222,Laurus Labs Limited,LAURUSLABS,Laurus Labs Ltd,Active,A ,2.00,INE947Q01028,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
540243,NEW LIGHT APPARELS LIMTED,NEWLIGHT,New Light Apparels Ltd,Active,X ,10.00,INE835U01019,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540248,Axis Mutual Fund,AXISE1D1D,AXIS EMERGING OPPORTUNITIES FUND-SERIES 1(1400 DAYS)DIRECT PLAN-DIVIDEND PAYOUT,Suspended,B ,10.00,INF846K01YK5, ,Equity,-,-,-,-
540249,Axis Mutual Fund,AXISE1DGG,AXIS EMERGING OPPORTUNITIES FUND-SERIES 1(1400 DAYS)DIRECT PLAN-GROWTH,Delisted,B ,10.00,INF846K01YJ7, ,Equity,-,-,-,-
540250,Axis Mutual Fund,AXISE1DPD,AXIS EMERGING OPPORTUNITIES FUND-SERIES 1(1400 DAYS) REGULAR PLAN-DIVIDEND PAYOUT,Delisted,B ,10.00,INF846K01YM1, ,Equity,-,-,-,-
540251,Axis Mutual Fund,AXISE1GPG,AXIS EMERGING OPPORTUNITIES FUND-SERIES 1(1400 DAYS) REGULAR PLAN-GROWTH,Delisted,B ,10.00,INF846K01YL3, ,Equity,-,-,-,-
540252,VEERAM SECURITIES LIMITED,VSL,Veeram Securities Ltd,Active,B ,2.00,INE607V01028,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
540253,Shree Nidhi Trading Co. Ltd.,SNTCL,Shree Nidhi Trading Co. Ltd,Delisted,Z ,10.00,INE066E01015,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
540254,MARG TECHNO PROJECTS LIMITED,MTPL,Marg Techno Projects Ltd,Active,XT,10.00,INE245H01018,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
540255,ICICI Prudential Mutual Fund,IPRU2894,ICICI PRUDENTIAL VALUE FUND - SERIES 10- CUMULATIVE OPTION,Suspended,B ,10.00,INF109KB1L87, ,Equity,-,-,-,-
540256,ICICI Prudential Mutual Fund,IPRU2895,ICICI PRUDENTIAL VALUE FUND - SERIES 10- DIVIDEND PAYOUT OPTION,Suspended,B ,10.00,INF109KB1L95, ,Equity,-,-,-,-
540257,ICICI Prudential Mutual Fund,IPRU9096,ICICI PRUDENTIAL VALUE FUND - SERIES 10- DIRECT PLAN CUMULATIVE OPTION,Suspended,B ,10.00,INF109KB1M03, ,Equity,-,-,-,-
540258,ICICI Prudential Mutual Fund,IPRU9097,ICICI PRUDENTIAL VALUE FUND - SERIES 10- DIRECT PLAN DIVIDEND PAYOUT OPTION,Suspended,B ,10.00,INF109KB1M11, ,Equity,-,-,-,-
540259,SHANGAR DECOR LIMITED,SHANGAR,Shangar Decor Ltd,Active,X ,5.00,INE118R01024,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
540266,Globe Commercials Limited,GLCL,Globe Commercials Ltd,Active,Z ,10.00,INE804Q01013,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540267,Flora Corporation Limited,FLORACORP,Flora Corporation Ltd,Active,X ,10.00,INE318U01016,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540268,TruCap Finance Limited,TRU,TruCap Finance Ltd,Active,B ,2.00,INE615R01029,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
540269,SUPER FINE KNITTERS LIMITED,SKL,Super Fine Knitters Ltd,Active,MT,10.00,INE459U01018,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
540270,Raideep Industries Limited,RAIDEEPIND,Raideep Industries Ltd,Active,XT,10.00,INE923R01019,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540271,ICICI Prudential Mutual Fund,IPRU2896,ICICI Prudential Value fund Series 11 - Cumulative,Suspended,B ,10.00,INF109KB1M60, ,Equity,-,-,-,-
540272,ICICI Prudential Mutual Fund,IPRU2897,ICICI Prudential Value fund Series 11 -  Dividend Payout,Suspended,B ,10.00,INF109KB1M78, ,Equity,-,-,-,-
540273,ICICI Prudential Mutual Fund,IPRU9098,ICICI Prudential Value fund Series 11 -  Direct Plan Cumulative,Suspended,B ,10.00,INF109KB1M86, ,Equity,-,-,-,-
540274,ICICI Prudential Mutual Fund,IPRU9099,ICICI Prudential Value fund Series 11 -  Direct Plan Dividend Payout,Suspended,B ,10.00,INF109KB1M94, ,Equity,-,-,-,-
540293,Pricol Limited,PRICOLLTD,Pricol Ltd,Active,A ,1.00,INE726V01018,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
540300,GHCL Ltd.,GHCLBBPH,GHCLBBPH,Delisted,P ,10.00,-, ,Equity,-,-,-,-
540305,The Ramco Cements Limited,RAMCOBBPH,RAMCOBBPH,Delisted,P ,1.00,-, ,Equity,-,-,-,-
540310,Classic Filaments Limited,CFL,Classic Filaments Ltd,Active,X ,10.00,INE181U01018,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
540311,JITF INFRALOGISTICS LIMITED,JITFINFRA,JITF Infralogistics Ltd,Active,T ,2.00,INE863T01013,Water Supply & Management,Equity,Utilities,Utilities,Other Utilities,Water Supply & Management
540318,Sueryaa Knitwear Limited,SUERYAAKNI,Sueryaa Knitwear Ltd,Active,XT,10.00,INE249U01013,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
540331,ICRA Limited,ICRABBPH,ICRABBPH,Delisted,P ,10.00,-, ,Equity,-,-,-,-
540332,Tanvi Foods (India) Limited,TANVI,Tanvi Foods (India) Ltd,Active,M ,10.00,INE978V01015,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Packaged Foods
540333,Axis Mutual Fund,AXISE2D1D,Axis Emerging Opportunities Fund-SR 2 (1400 D)-Direct Plan-Dividend Payout,Suspended,B ,10.00,INF846K01YY6, ,Equity,-,-,-,-
540334,Axis Mutual Fund,AXISE2DGG,Axis Emerging Opportunities Fund-SR 2 (1400 D)-Direct Plan-Growth,Delisted,B ,10.00,INF846K01YX8, ,Equity,-,-,-,-
540335,Axis Mutual Fund,AXISE2DPD,Axis Emerging Opportunities Fund-SR 2 (1400 D)-Regular Plan-Dividend Payout,Delisted,B ,10.00,INF846K01ZA3, ,Equity,-,-,-,-
540336,Axis Mutual Fund,AXISE2GPG,Axis Emerging Opportunities Fund-SR 2 (1400 D)-Regular Plan-Growth,Delisted,B ,10.00,INF846K01YZ3, ,Equity,-,-,-,-
540358,RMC SWITCHGEARS LIMITED,RMC,RMC Switchgears Ltd,Active,M ,10.00,INE655V01019,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment
540359,Parmax Pharma Limited,PARMAX,Parmax Pharma Ltd,Active,X ,10.00,INE240T01014,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
540360,LEADING LEASING FINANCE AND INVESTMENT CO. LIMITED,LLFICL,Leading Leasing Finance And Investment Company Ltd,Active,X ,1.00,INE715Q01029,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
540361,DANUBE INDUSTRIES LIMITED,DANUBE,Danube Industries Ltd,Active,X ,2.00,INE575D01041,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540366,Music Broadcast Limited,RADIOCITY,Music Broadcast Ltd,Active,B ,2.00,INE919I01024,Media & Entertainment,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment
540376,Avenue Supermarts Limited,DMART,Avenue Supermarts Ltd,Active,A ,10.00,INE192R01011,Diversified Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Diversified Retail
540377,IFL ENTERPRISES LIMITED,IFL,IFL Enterprises Ltd,Active,T ,1.00,INE714U01024,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540378,Aditya Birla Sun Life Mutual Fund,BSLRIFS3RG,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 3 REGULAR GROWTH,Delisted,B ,10.00,INF209KB1DL1, ,Equity,-,-,-,-
540379,Aditya Birla Sun Life Mutual Fund,BSLRIFS3RD,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 3 REGULAR DIVIDEND,Delisted,B ,10.00,INF209KB1DM9, ,Equity,-,-,-,-
540381,Aditya Birla Sun Life Mutual Fund,BSLRIFS3DG,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 3 DIRECT GROWTH,Delisted,B ,10.00,INF209KB1DN7, ,Equity,-,-,-,-
540383,Aditya Birla Sun Life Mutual Fund,BSLRIFS3DD,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 3 DIRECT DIVIDEND,Delisted,B ,10.00,INF209KB1DO5, ,Equity,-,-,-,-
540385,KD LEISURES LIMITED,KDLL,KD Leisures Ltd,Suspended,Z ,10.00,INE081R01016,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
540386,Ontic Finserve Limited,ONTIC,Ontic Finserve Ltd,Active,XT,1.00,INE989S01042,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
540393,Sarthak Metals Limited,SMLT,Sarthak Metals Ltd,Active,T ,10.00,INE017W01010,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
540394,Jash Dealmark Limited,JDML,Jash Dealmark Ltd,Suspended,MT,10.00,INE801W01017,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540395,Chemcrux Enterprises Limited,CHEMCRUX,Chemcrux Enterprises Ltd,Active,B ,10.00,INE298W01016,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
540396,Manomay Tex India Limited,MANOMAY,Manomay Tex India Ltd,Active,T ,10.00,INE784W01015,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
540401,Maximus International Limited,MAXIMUS,Maximus International Ltd,Active,B ,1.00,INE544W01021,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540402,Manas Properties Limited,MANAS,Manas Properties Ltd,Active,MT,10.00,INE800W01019,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
540403,CL Educate Limited,CLEDUCATE,CL Educate Ltd,Active,B ,5.00,INE201M01029,Education,Equity,Consumer Discretionary,Consumer Services,Other Consumer Services,Education
540404,PRIME FRESH LIMITED,PRIMEFRESH,Prime Fresh Ltd,Active,M ,10.00,INE442V01012,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products
540405,Oceanic Foods Limited,OCEANIC,Oceanic Foods Ltd,Suspended,Z ,10.00,INE711V01010,Other Food Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Other Food Products
540416,Octaware Technologies Limited,OCTAWARE,Octaware Technologies Ltd,Active,MT,10.00,INE208U01019,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
540417,HDFC Mutual Fund,CA50T,HDFC Charity Fund for Cancer Cure - Arbitrage Plan 50% - Direct,Delisted,B ,10.00,INF179KB1E48, ,Equity,-,-,-,-
540418,HDFC Mutual Fund,CA10T,HDFC Charity Fund for Cancer Cure - Arbitrage Plan 100% - Direct,Delisted,B ,10.00,INF179KB1E55, ,Equity,-,-,-,-
540419,HDFC Mutual Fund,CD50T,HDFC Charity Fund for Cancer Cure - Debt Plan 50% - Direct,Delisted,B ,10.00,INF179KB1E89, ,Equity,-,-,-,-
540420,HDFC Mutual Fund,CD10T,HDFC Charity Fund for Cancer Cure - Debt Plan 100% - Direct,Delisted,B ,10.00,INF179KB1E97, ,Equity,-,-,-,-
540421,HDFC Mutual Fund,CA50R,HDFC Charity Fund for Cancer Cure - Arbitrage Plan50%  - Regular,Delisted,B ,10.00,INF179KB1E63, ,Equity,-,-,-,-
540422,HDFC Mutual Fund,CA10R,HDFC Charity Fund for Cancer Cure - Arbitrage Plan 100% - Regular,Delisted,B ,10.00,INF179KB1E71, ,Equity,-,-,-,-
540423,HDFC Mutual Fund,CD50R,HDFC Charity Fund for Cancer Cure - Debt Plan 50%  - Regular,Delisted,B ,10.00,INF179KB1F05, ,Equity,-,-,-,-
540424,HDFC Mutual Fund,CD10R,HDFC Charity Fund for Cancer Cure - Debt Plan 100% - Regular,Delisted,B ,10.00,INF179KB1F13, ,Equity,-,-,-,-
540425,Shankara Building Products Limited,SHANKARA,Shankara Building Products Ltd,Active,B ,10.00,INE274V01019,Speciality Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Speciality Retail
540426,Relstruct Buildcon Limited,RELSTRUCT,Relstruct Buildcon Ltd,Suspended,MT,10.00,INE792V01010,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
540455,Escorp Asset Management Limited,ESCORP,Escorp Asset Management Ltd,Active,MT,10.00,INE953W01016,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
540467,PARMESHWARI SILK MILLS LIMITED,PARMSILK,Parmeshwari Silk Mills Ltd,Active,X ,10.00,INE808R01012,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
540468,KMS Medisurgi Limited,KMSMEDI,KMS Medisurgi Ltd,Active,MT,10.00,INE870V01014,Medical Equipment & Supplies,Equity,Healthcare,Healthcare,Healthcare Equipment & Supplies,Medical Equipment & Supplies
540469,ICICI Prudential Mutual Fund,IPRU2933,ICICI Prudential Value Fund Series 12 - Dividend Payout Option,Delisted,B ,10.00,INF109KB1X75, ,Equity,-,-,-,-
540470,ICICI Prudential Mutual Fund,IPRU9135,ICICI Prudential Value Fund Series 12 - Direct Plan Dividend Payout Option,Delisted,B ,10.00,INF109KB1X91, ,Equity,-,-,-,-
540481,Classic Leasing & Finance Ltd.,CLFL,Classic Leasing & Finance Ltd,Active,XT,10.00,INE949C01016,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
540492,STARLINEPS ENTERPRISES LIMITED,STARLENT,Starlineps Enterprises Ltd,Active,B ,5.00,INE594W01034,Trading - Minerals,Equity,Commodities,Metals & Mining,Metals & Minerals Trading,Trading - Minerals
540497,S Chand And Company Limited,SCHAND,S Chand and Company Ltd,Active,B ,5.00,INE807K01035,Printing & Publication,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Printing & Publication,Printing & Publication
