Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
538821,SBI Mutual Fund,SEOFIIDD,SBI Equity Opportunities Fund - Series II-Direct Plan - Dividend Payout,Delisted,B ,10.00,INF200K011Z9, ,Equity,-,-,-,-
538833,KAIZEN AGRO INFRABUILD LIMITED,KAIZENAGRO,Kaizen Agro Infrabuild Ltd,Active,X ,10.00,INE891N01017,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
538834,JMJ Fintech Limited,JMJFIN,JMJ Fintech Ltd,Active,X ,10.00,INE242Q01016,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
538835,INTELLECT DESIGN ARENA LIMITED,INTELLECT,Intellect Design Arena Ltd,Active,A ,5.00,INE306R01017,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
538836,Monte Carlo Fashions Limited,MONTECARLO,Monte Carlo Fashions Ltd,Active,B ,10.00,INE950M01013,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels
538837,Jeevan Scientific Technology Limited,JSTL,Jeevan Scientific Technology Ltd,Active,X ,10.00,INE237B01018,Healthcare Research- Analytics & Technology,Equity,Healthcare,Healthcare,Healthcare Services,"Healthcare Research, Analytics & Technology"
538838,Indo Cotspin Limited,ICL,Indo Cotspin Ltd,Active,X ,10.00,INE407P01017,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
538841,Aditya Birla Sun Life Mutual Fund,BSLFEFS4RG,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 4 REGULAR GROWTH,Delisted,B ,10.00,INF209KA1UL6, ,Equity,-,-,-,-
538842,Aditya Birla Sun Life Mutual Fund,BSLFEFS4RN,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 4 REGULAR DIVIDEND,Delisted,B ,10.00,INF209KA1UM4, ,Equity,-,-,-,-
538843,Aditya Birla Sun Life Mutual Fund,BSLFEFS4DG,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 4 DIRECT GROWTH,Delisted,B ,10.00,INF209KA1UN2, ,Equity,-,-,-,-
538844,Aditya Birla Sun Life Mutual Fund,BSLFEFS4DN,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 4 DIRECT DIVIDEND,Delisted,B ,10.00,INF209KA1UO0, ,Equity,-,-,-,-
538853,Nippon India Mutual Fund,RCBFIIADD,Reliance Capital Builder Fund II - Series A - Direct Plan Dividend Payout Option,Delisted,B ,10.00,INF204KA1YL3, ,Equity,-,-,-,-
538854,Nippon India Mutual Fund,RCBFIIADG,Reliance Capital Builder Fund II - Series A - Direct Plan Growth Option,Delisted,B ,10.00,INF204KA1YK5, ,Equity,-,-,-,-
538855,Nippon India Mutual Fund,RCBFIIAD,Reliance Capital Builder Fund II - Series A -  Dividend Payout Option,Delisted,B ,10.00,INF204KA1YJ7, ,Equity,-,-,-,-
538856,Nippon India Mutual Fund,RCBFIIAG,Reliance Capital Builder Fund II - Series A -  Growth Option,Delisted,B ,10.00,INF204KA1YI9, ,Equity,-,-,-,-
538857,Scintilla Commercial & Credit  Limited,SCC,Scintilla Commercial & Credit Ltd,Active,X ,10.00,INE892C01018,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
538858,Camson Bio Technologies Ltd,CAMSONBIO,Camson Bio Technologies Ltd,Suspended,Z ,10.00,INE845E01012,Biotechnology,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Biotechnology
538859,R Systems International Limited,RSYSTEMBBPH,RSYSTEMBBPH,Delisted,P ,1.00,-, ,Equity,-,-,-,-
538860,PANAFIC INDUSTRIALS LTD,PANAFIC,Panafic Industrials Ltd,Active,XT,1.00,INE655P01029,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
538861,Amsons Apparels Limited,AMSONS,Amsons Apparels Ltd,Delisted,Z ,10.00,INE812P01018,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
538862,My Money Securities Ltd.,MYMONEY,My Money Securities Ltd,Active,XT,10.00,INE232L01018,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
538863,SRI AMARNATH FINANCE LIMITED,AMARNATH,Sri Amarnath Finance Ltd,Active,X ,10.00,INE985Q01010,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
538868,Continental Securities Limited,CSL,Continental Securities Ltd,Active,XT,2.00,INE183Q01020,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
538873,WINY COMMERCIAL AND FISCAL SERVICES LIMITED,WINYCOMM,Winy Commercial & Fiscal Services Ltd,Delisted,XT,10.00,INE111C01013,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
538874,NEXUS SURGICAL AND MEDICARE LIMITED,NEXUSSURGL,Nexus Surgical And Medicare Ltd,Active,X ,10.00,INE370Q01015,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
538875,SELLWIN TRADERS LIMITED,SELLWIN,Sellwin Traders Ltd,Active,XT,10.00,INE195F01019,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
538876,S.T. SERVICES LIMITED,STSERV,S T Services Ltd,Delisted,XT,10.00,INE907D01012,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
538881,Galada Finance Limited,GALADAFIN,Galada Finance Ltd,Active,XT,10.00,INE243E01010,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
538882,Emerald Finance Limited,EMERALD,Emerald Finance Ltd,Active,X ,10.00,INE030Q01015,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
538890,M. K. Exim (India) Ltd.,MKEXIM,M.K. Exim (India) Ltd,Active,XT,10.00,INE227F01010,Distributors,Equity,Consumer Discretionary,Consumer Services,Retailing,Distributors
538891,MAGELLANIC CLOUD LIMITED,MCLOUD,Magellanic Cloud Ltd,Active,T ,10.00,INE613C01018,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
538892,ICICI Prudential Mutual Fund,IPRU2586,ICICI Prudential Growth Fund Series 6 (Regular Plan - Dividend Payout),Suspended,B ,10.00,INF109KA14O3, ,Equity,-,-,-,-
538893,ICICI Prudential Mutual Fund,IPRU8788,ICICI Prudential Growth Fund Series 6 (Direct Plan - Dividend Payout),Suspended,B ,10.00,INF109KA15O0, ,Equity,-,-,-,-
538894,Octal Credit Capital Ltd.,OCTAL,Octal Credit Capital Ltd,Active,X ,10.00,INE513C01010,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
538895,Mihika Industries Ltd.,MIHIKA,Mihika Industries Ltd,Active,X ,10.00,INE779Q01017,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
538896,Kanchi Karpooram Ltd.,KANCHI,Kanchi Karpooram Ltd,Active,X ,10.00,INE081G01019,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
538897,Shri Niwas Leasing and Finance Limited,SHRINIWAS,Shri Niwas Leasing And Finance Ltd,Suspended,XT,10.00,INE201F01015,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
538902,Dhunseri Tea & Industries Ltd,DTIL,Dhunseri Tea & Industries Ltd,Active,B ,10.00,INE341R01014,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee
538918,Vani Commercials Limited,VANICOM,Vani Commercials Ltd,Active,X ,10.00,INE661Q01017,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
538919,SKYLINE VENTURES INDIA  LIMITED,SKILVEN,Skyline Ventures India Ltd,Suspended,Z ,10.00,INE055Q01012,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
538920,VINTAGE COFFEE AND BEVERAGES LIMITED,VINCOFE,Vintage Coffee And Beverages Ltd,Active,XT,10.00,INE498Q01014,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
538921,Raghuvansh Agrofarms Limited,RAFL,Raghuvansh Agrofarms Ltd,Active,M ,10.00,INE865P01016,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products
538922,COSYN Limited,COSYN,COSYN Ltd,Active,X ,10.00,INE029B01019,Software Products,Equity,Information Technology,Information Technology,IT - Software,Software Products
538923,SOFCOM SYSTEMS LIMITED,SOFCOM,Sofcom Systems Ltd,Active,X ,10.00,INE499Q01012,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
538924,ICICI Prudential Mutual Fund,IPRU2591,ICICI Prudential Growth Fund Series 7 (Regular Plan - Dividend Payout),Suspended,B ,10.00,INF109KA18P1, ,Equity,-,-,-,-
538925,ICICI Prudential Mutual Fund,IPRU8793,ICICI Prudential Growth Fund Series 7 (Direct Plan - Dividend Payout),Suspended,B ,10.00,INF109KA19P9, ,Equity,-,-,-,-
538926,Naturite Agro Products Limited,NAPL,Naturite Agro Products Ltd,Active,X ,10.00,INE223R01014,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products
538928,Karnavati Finance Limited,KARNAVATI,Karnavati Finance Ltd,Active,X ,1.00,INE554R01020,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
538935,Abhishek Finlease limited,ABHIFIN,Abhishek Finlease Ltd,Active,XT,10.00,INE723C01015,Consulting Services,Equity,Services,Services,Commercial Services & Supplies,Consulting Services
538936,ICICI Prudential Mutual Fund,IPRU2598,ICICI Prudential Growth Fund Series 8 (Regular Plan - Dividend Payout),Suspended,B ,10.00,INF109KA19R5, ,Equity,-,-,-,-
538937,ICICI Prudential Mutual Fund,IPRU8800,ICICI Prudential Growth Fund Series 8 (Direct Plan - Dividend Payout),Suspended,B ,10.00,INF109KA10S2, ,Equity,-,-,-,-
538938,Nippon India Mutual Fund,RCBFIIBDD,Reliance Capital Builder Fund II - Series B - Direct Plan Dividend Payout Option,Delisted,B ,10.00,INF204KA1ZJ4, ,Equity,-,-,-,-
538939,Nippon India Mutual Fund,RCBFIIBDG,Reliance Capital Builder Fund II - Series B - Direct Plan Growth Option,Delisted,B ,10.00,INF204KA1ZI6, ,Equity,-,-,-,-
538940,Nippon India Mutual Fund,RCBFIIBD,Reliance Capital Builder Fund II - Series B -  Dividend Payout Option,Delisted,B ,10.00,INF204KA1ZH8, ,Equity,-,-,-,-
538941,Nippon India Mutual Fund,RCBFIIBG,Reliance Capital Builder Fund II - Series B -  Growth Option,Delisted,B ,10.00,INF204KA1ZG0, ,Equity,-,-,-,-
538942,Mercantile Ventures Limited,MERCANTILE,Mercantile Ventures Ltd,Active,XT,10.00,INE689O01013,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
538943,Sonal Mercantile Limited,SONAL,Sonal Mercantile Ltd,Active,X ,10.00,INE321M01017,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
538952,Abhinav Leasing & Finance Limited,ALFL,Abhinav Leasing & Finance Ltd,Active,X ,1.00,INE211D01027,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
538957,LIC Mutual Fund,LICNFR3G,LIC MF RGESS Fund Series- 3 -Regular Plan- Growth Option,Delisted,B ,10.00,INF767K01MX1, ,Equity,-,-,-,-
538958,LIC Mutual Fund,LICNFR3D,LIC MF RGESS Fund Series -3- Regular Plan -Dividend Payout Option,Delisted,B ,10.00,INF767K01MW3, ,Equity,-,-,-,-
538959,LIC Mutual Fund,LICNFR3G1,LIC MF RGESS Fund Series -3 -Direct Plan -Growth Option,Delisted,B ,10.00,INF767K01MZ6, ,Equity,-,-,-,-
538960,LIC Mutual Fund,LICNFR3D1,LIC MF RGESS Fund Series- 3 -Direct Plan -Dividend Payout Option,Delisted,B ,10.00,INF767K01MY9, ,Equity,-,-,-,-
538961,GENUS PAPER & BOARDS LIMITED,GENUSPAPER,Genus Paper & Boards Ltd,Active,B ,1.00,INE949P01018,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products
538962,Minda Corporation Limited,MINDACORP,Minda Corporation Ltd,Active,A ,2.00,INE842C01021,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
538963,Pact Industries Ltd.,PACT,Pact Industries Ltd,Suspended,Z ,1.00,INE494K01024,Trading - Metals,Equity,Commodities,Metals & Mining,Metals & Minerals Trading,Trading - Metals
538964,Mercury Laboratories Limited,MERCURYLAB,Mercury Laboratories Ltd,Active,XT,10.00,INE947G01011,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
538965,Concord Drugs Limited,CONCORD,Concord Drugs Ltd,Active,X ,10.00,INE858L01010,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
538970,WARDWIZARD INNOVATIONS AND MOBILITY LIMITED,WARDINMOBI,Wardwizard Innovations & Mobility Ltd,Active,B ,1.00,INE945P01024,2/3 Wheelers,Equity,Consumer Discretionary,Automobile and Auto Components,Automobiles,2/3 Wheelers
538975,Shree Securities Ltd.,SHREESEC,Shree Securities Ltd,Active,X ,1.00,INE397C01026,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
538979,Greenlam Industries Ltd,GREENLAM,Greenlam Industries Ltd,Active,A ,1.00,INE544R01021,Plywood Boards/ Laminates,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Plywood Boards/ Laminates
538980,HDFC Mutual Fund,HFEFDG,HDFC Focused Equity Fund Plan A - Direct Option- Growth Option,Delisted,B ,10.00,INF179KA1T68, ,Equity,-,-,-,-
538981,HDFC Mutual Fund,HFEFDD,HDFC Focused Equity Fund Plan A - Direct Option- Dividend Option,Delisted,B ,10.00,INF179KA1T76, ,Equity,-,-,-,-
538982,HDFC Mutual Fund,HFEFRG,HDFC Focused Equity Fund Plan A-Regular Option- Growth Option,Delisted,B ,10.00,INF179KA1T84, ,Equity,-,-,-,-
538983,HDFC Mutual Fund,HFEFRD,HDFC Focused Equity Fund Plan A-Regular Option - Dividend Option,Delisted,B ,10.00,INF179KA1T92, ,Equity,-,-,-,-
538987,TALBROS ENGINEERING LIMITED,TALBROSENG,Talbros Engineering Ltd,Active,X ,10.00,INE717E01013,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
538992,Sar  Auto Products Limited,SAPL,SAR Auto Products Ltd,Active,X ,10.00,INE002E01010,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
538993,Purohit Construction Limited,PUROHITCON,Purohit Construction Ltd,Active,XT,10.00,INE147J01012,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
539005,JAYATMA ENTERPRISES LIMITED,JAYATMA,Jayatma Enterprises Ltd,Active,X ,10.00,INE246D01015,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
539006,PTC Industries Ltd.,PTCIL,PTC Industries Ltd,Active,B ,10.00,INE596F01018,Other Industrial Products,Equity,Industrials,Capital Goods,Industrial Products,Other Industrial Products
539007,Pincon Lifestyle Limited,PINCONLIFE,Pincon Lifestyle Ltd,Delisted,Z ,10.00,INE115R01012,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
539008,Tirupati Fincorp Limited,TIRUFIN,Tirupati Fincorp Ltd,Suspended,Z ,10.00,INE642O01012,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
539009,GBL Industries Limited,GBLIL,GBL Industries Ltd,Delisted,Z ,10.00,INE003Q01012,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
539010,Shri Mahalaxmi Agricultural Development Limited,SMADL,Shri Mahalaxmi Agricultural Development Ltd,Suspended,XT,5.00,INE317G01025,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products
539011,CHENNAI FERROUS INDUSTRIES LIMITED,CHENFERRO,Chennai Ferrous Industries Ltd,Active,X ,10.00,INE777O01016,Trading - Metals,Equity,Commodities,Metals & Mining,Metals & Minerals Trading,Trading - Metals
539012,Megri Soft Limited,MEGRISOFT,Megri Soft Ltd,Active,X ,10.00,INE756R01013,Data Processing Services,Equity,Services,Services,Commercial Services & Supplies,Data Processing Services
539013,GITA RENEWABLE ENERGY LIMITED,GITARENEW,Gita Renewable Energy Ltd,Active,XT,10.00,INE776O01018,Power Generation,Equity,Utilities,Power,Power,Power Generation
539014,Kalpa Commercial Limited,KALPACOMME,Kalpa Commercial Ltd,Suspended,Z ,10.00,INE059Q01014,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
539015,Ortel Communications Limited,ORTEL,Ortel Communications Ltd,Suspended,Z ,10.00,INE849L01019,TV Broadcasting & Software Production,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production
539016,Neil Industries Ltd.,NEIL,Neil Industries Ltd,Active,X ,10.00,INE396C01010,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
539017,STAR HOUSING FINANCE LIMITED,STARHFL,Star Housing Finance Ltd,Active,XT,5.00,INE526R01028,Housing Finance Company,Equity,Financial Services,Financial Services,Finance,Housing Finance Company
539018,Beekay Steel Industries Ltd.,BEEKAY,Beekay Steel Industries Ltd,Active,B ,10.00,INE213D01015,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
539026,SSPN Finance Limited,SSPNFIN,SSPN Finance Ltd,Active,M ,10.00,INE820R01017,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
539031,SBI Mutual Fund,SETFBSE100,SBI Mutual Fund - SBI - ETF BSE 100,Active,A ,10.00,INF200KA1572, ,Equity,-,-,-,-
539032,Fraser And Company Limited,FRASER,Fraser and Company Ltd,Active,X ,10.00,INE184Q01010,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
539040,Tirupati Tyres Ltd.,TTIL,Tirupati Tyres Ltd,Active,XT,10.00,INE812Q01016,Tyres & Rubber Products,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Tyres & Rubber Products
539041,GANESHA ECOVERSE LIMITED,GANVERSE,Ganesha Ecoverse Ltd,Active,M ,10.00,INE369Q01017,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
539042,AGI Infra Limited,AGIIL,AGI Infra Ltd,Active,X ,10.00,INE976R01017,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
539043,BKM INDUSTRIES LIMITED,BKMINDST,BKM Industries Ltd,Active,Z ,1.00,INE831Q01016,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging
539044,Manaksia Steels Limited,MANAKSTEEL,Manaksia Steels Ltd,Active,T ,1.00,INE824Q01011,Iron & Steel,Equity,Commodities,Metals & Mining,Ferrous Metals,Iron & Steel
539045,Manaksia Aluminium Company Ltd,MANAKALUCO,Manaksia Aluminium Company Ltd,Active,T ,1.00,INE859Q01017,Aluminium,Equity,Commodities,Metals & Mining,Non - Ferrous Metals,Aluminium
539046,Manaksia Coated Metals & Industries Ltd,MANAKCOAT,Manaksia Coated Metals & Industries Ltd,Active,B ,1.00,INE830Q01018,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
539052,Aditya Birla Sun Life Mutual Fund,BSLFEFS5RG,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 5 REGULAR GROWTH,Delisted,B ,10.00,INF209KA1B55, ,Equity,-,-,-,-
539053,Aditya Birla Sun Life Mutual Fund,BSLFEFS5RN,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 5 REGULAR DIVIDEND,Delisted,B ,10.00,INF209KA1B63, ,Equity,-,-,-,-
539054,Aditya Birla Sun Life Mutual Fund,BSLFEFS5DG,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 5 DIRECT GROWTH,Delisted,B ,10.00,INF209KA1B71, ,Equity,-,-,-,-
539055,Aditya Birla Sun Life Mutual Fund,BSLFEFS5DN,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 5 DIRECT DIVIDEND,Delisted,B ,10.00,INF209KA1B89, ,Equity,-,-,-,-
539056,IMAGICAAWORLD ENTERTAINMENT LIMITED,IMAGICAA,Imagicaaworld Entertainment Ltd,Active,B ,10.00,INE172N01012,Amusement Parks/ Other Recreation,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Amusement Parks/ Other Recreation
539063,Nippon India Mutual Fund,RCBFIICDD,Reliance Capital Builder Fund II - Series C - Direct Plan Dividend Payout Option,Delisted,B ,10.00,INF204KA1F86, ,Equity,-,-,-,-
539065,Nippon India Mutual Fund,RCBFIICDG,Reliance Capital Builder Fund II - Series C - Direct Plan Growth Option,Delisted,B ,10.00,INF204KA1F78, ,Equity,-,-,-,-
539067,Nippon India Mutual Fund,RCBFIICD,Reliance Capital Builder Fund II - Series C -  Dividend Payout Option,Delisted,B ,10.00,INF204KA1F60, ,Equity,-,-,-,-
539070,Nippon India Mutual Fund,RCBFIICG,Reliance Capital Builder Fund II - Series C -  Growth Option,Delisted,B ,10.00,INF204KA1F52, ,Equity,-,-,-,-
539083,Inox Wind Limited,INOXWIND,Inox Wind Ltd,Active,A ,10.00,INE066P01011,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment
539084,ICICI Prudential Mutual Fund,IPRU2619,ICICI Prudential India Recovery Fund - Series 1 (Regular Plan - Dividend Payout Option),Delisted,B ,10.00,INF109KB1110, ,Equity,-,-,-,-
539085,ICICI Prudential Mutual Fund,IPRU8821,ICICI Prudential India Recovery Fund - Series 1 (Direct Plan - Dividend Payout Option),Suspended,B ,10.00,INF109KB1128, ,Equity,-,-,-,-
539090,Rajputana Investment and Finance Ltd.,RAJPUTANA,Rajputana Investment and Finance Ltd,Active,X ,10.00,INE751R01014,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
539091,Consecutive Investments & Trading Company Limited,CITL,Consecutive Investment & Trading Company Ltd,Active,X ,10.00,INE187R01011,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company
539092,ICICI Prudential Mutual Fund,IPRU8841,ICICI Prudential Value Fund Series 6- Direct Plan Cumulative Option,Suspended,B ,10.00,INF109KB1573, ,Equity,-,-,-,-
539093,ICICI Prudential Mutual Fund,IPRU8842,ICICI Prudential Value Fund Series 6- Direct Plan Dividend Option,Suspended,B ,10.00,INF109KB1581, ,Equity,-,-,-,-
