Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
500020,"Bombay Dyeing & Mfg. Co. Ltd.,",BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,Active,A ,2.00,INE032A01023,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
500021,Asian Coffee Ltd,ASINCOF,ASINCOF,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
500023,Asian Hotels (North) Limited,ASIANHOTNR,Asian Hotels (North) Limited,Active,T ,10.00,INE363A01022,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts
500024,Assam Company (India) Limited,ASSAMCO,Assam Company (India) Limited,Delisted,T ,1.00,INE442A01024, ,Equity,-,-,-,-
500025,"Assambrook Limited,",ASSAMBR,ASSAMBROOK LTD.-$,Delisted,X ,10.00,INE353C01011, ,Equity,-,-,-,-
500026,Atash Industries Ltd,ATSHIND,ATASH INDUSTRIES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
500027,"Atul Limited.,",ATUL,ATUL LTD.,Active,A ,10.00,INE100A01010,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
500028,ATV Projects India Ltd,ATVPR,ATV PROJECTS INDIA LTD.,Active,XT,10.00,INE447A01015,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
500029,"Autolite (India) Ltd.,",AUTOLITIND,AUTOLITE (INDIA) LTD.,Delisted,Z ,10.00,INE448A01013,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
500030,"Autoriders Finance Ltd.,",AUTORIDFIN,AUTORIDERS FINANCE LTD.,Delisted,Z ,10.00,INE450A01019, ,Equity,-,-,-,-
500031,"Bajaj Electricals Ltd.,",BAJAJELEC,BAJAJ ELECTRICALS LTD.-$,Active,A ,2.00,INE193E01025,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances
500032,Bajaj Hindusthan Sugar Limited,BAJAJHIND,Bajaj Hindusthan Sugar Limited,Active,A ,1.00,INE306A01021,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar
500033,Force Motors Limited,FORCEMOT,FORCE MOTORS LTD.-$,Active,A ,10.00,INE451A01017,Passenger Cars & Utility Vehicles,Equity,Consumer Discretionary,Automobile and Auto Components,Automobiles,Passenger Cars & Utility Vehicles
500034,Bajaj Finance Limited,BAJFINANCE,Bajaj Finance Limited,Active,A ,2.00,INE296A01024,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
500035,Balaji Distilleries Ltd.,BALAJIDI,BALAJI DISTILLERIES LTD.,Delisted,T ,10.00,INE453A01013, ,Equity,-,-,-,-
500036,"Balaji Industrial Corporation Ltd.,",BALAJIIND,BALAJI INDUSTRIAL CORPORATION LTD.,Delisted,X ,10.00,INE455A01018, ,Equity,-,-,-,-
500037,Balmer Lawrie Freight Containers Lt,BALMERL-B,BALMER LAWRIE FREIGHT CONTAINERS LTD.,Delisted,P ,10.00,-, ,Equity,-,-,-,-
500038,Balrampur Chini Mills Ltd.,BALRAMCHIN,BALRAMPUR CHINI MILLS LTD.,Active,A ,1.00,INE119A01028,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar
500039,"Banco Products (India) Ltd.,",BANCOINDIA,BANCO PRODUCTS (INDIA) LTD.-$,Active,B ,2.00,INE213C01025,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
500040,"Century Textiles & Industries Ltd.,",CENTURYTEX,CENTURY TEXTILES & INDUSTRIES LTD.,Active,A ,10.00,INE055A01016,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products
500041,"Bannari Amman Sugars Ltd.,",BANARISUG,BANNARI AMMAN SUGARS LTD.,Active,B ,10.00,INE459A01010,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar
500042,BASF India Ltd,BASF,BASF INDIA LTD.,Active,A ,10.00,INE373A01013,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
500043,Bata India Limited,BATAINDIA,BATA INDIA LTD.,Active,A ,5.00,INE176A01028,Footwear,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Footwear
500044,Rayban Sun Optics India Ltd.,RAYBAN,RAYBAN SUN OPTICS INDIA LTD.,Delisted,B ,10.00,INE854A01012, ,Equity,-,-,-,-
500045,Bellary Steel & Alloys Ltd,BELLARYS,BELLARY STEELS & ALLOYS LTD.,Delisted,XT,1.00,INE166C01025, ,Equity,-,-,-,-
500046,"Best & Crompton Engineering Ltd.,",BECREL,BEST & CROMPTON ENGG.LTD.,Delisted,Z ,10.00,INE287A01015, ,Equity,-,-,-,-
500047,Beta Napthol Limited,BETANAP,BETA NAPHTHOL LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
500048,BEML Ltd,BEML,BEML LTD.,Active,A ,10.00,INE258A01016,Construction Vehicles,Equity,Industrials,Capital Goods,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles
500049,"Bharat Electronics Ltd.,",BEL,BHARAT ELECTRONICS LTD.,Active,A ,1.00,INE263A01024,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
500050,"Bharat Rasayan Ltd.,",BHARATRA,BHARAT RASAYAN LTD.,Delisted,T ,10.00,INE838B01013, ,Equity,-,-,-,-
500051,Bhagawati Gas Limited,BHAGGAS,Bhagawati Gas Limited,Delisted,Z ,10.00,INE099C01010, ,Equity,-,-,-,-
500052,"Bhansali Engineering Polymers Ltd.,",BEPL,BHANSALI ENGINEERING POLYMERS LTD.-$,Active,B ,1.00,INE922A01025,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
500053,Bharat Zinc Limited,BHAZINC,BHARAT ZINC LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
500054,Bharti Telecom Ltd.(Delisted for Takeover-21(3a)),BHRTITE-B,BHRTITE-B,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
500055,TATA STEEL BSL LIMITED,TATASTLBSL,Tata Steel Bsl Ltd,Delisted,T ,2.00,INE824B01021,Iron & Steel,Equity,Commodities,Metals & Mining,Ferrous Metals,Iron & Steel
500056,Mastergrowth - 93 (Scheme Of UTI),UTIMRDM,MASTERGROWTH-93,Delisted,B ,10.00,INF189A01046, ,Equity,-,-,-,-
500057,Aditya Birla Chemicals (India) Limited,ABCIL,ADITYA BIRLA CHEMICALS (INDIA) LTD.,Delisted,B ,10.00,INE605B01016, ,Equity,-,-,-,-
500058,Bihar Sponge Iron Ltd,BIHSPONG,BIHAR SPONGE IRON LTD.,Active,XT,10.00,INE819C01011,Sponge Iron,Equity,Commodities,Metals & Mining,Ferrous Metals,Sponge Iron
500059,Binani Industries Limited,BINANIIND,BINANI INDUSTRIES LTD.,Active,T ,10.00,INE071A01013,Print Media,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Print Media
500060,Birla Cable Limited,BIRLACABLE,Birla Cable Ltd,Active,B ,10.00,INE800A01015,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories
500061,Andhra Valley Power Supply Company,ANVALDM,ANDHRA VALLEY POWER SUPPLY COMPANY LTD.,Delisted,B ,10.00,INE247A01019, ,Equity,-,-,-,-
500062,"Ashok Leyland Finance Ltd.,",ASHOKLEYFIN,ASHOK LEYLAND FINANCE LTD.,Delisted,B ,10.00,INE251A01011, ,Equity,-,-,-,-
500063,Oswal Chemicals & Fertilizers Ltd,OSWALCHEM,OSWAL CHEMICALS & FERTILIZERS LTD.,Delisted,B ,10.00,INE143A01010, ,Equity,-,-,-,-
500064,"Birla Global Finance Ltd.,",BGFL,BIRLA GLOBAL FINANCE LTD.,Delisted,B ,10.00,INE097A01018, ,Equity,-,-,-,-
500067,Blue Star Ltd,BLUESTARCO,BLUE STAR LTD.,Active,A ,2.00,INE472A01039,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances
500068,Disa India Ltd.,DISAQ,DISA INDIA LTD.,Active,B ,10.00,INE131C01011,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
500069,QUEST CAPITAL MARKETS LIMITED,QUESTCAP,Quest Capital Markets Ltd,Active,X ,10.00,INE418C01012,Other Capital Market related Services,Equity,Financial Services,Financial Services,Capital Markets,Other Capital Market related Services
500070,Bank Of Punjab Ltd.,BOP,BANK OF PUNJAB LTD.,Delisted,B ,10.00,INE458A01012, ,Equity,-,-,-,-
500072,Bongaingaon Refinery & Petrochemica,BONGAIREFN,BONGAIGAON REFINERY & PETROCHEMICALS LTD.,Delisted,B ,10.00,INE241A01012, ,Equity,-,-,-,-
500073,BPL Engineering Ltd.,BPLENG,BPL ENGINEERING LTD.,Delisted,B ,10.00,INE108A01013, ,Equity,-,-,-,-
500074,"BPL Ltd.,",BPL,BPL LTD.,Active,B ,10.00,INE110A01019,Consumer Electronics,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Consumer Electronics
500075,Nagarjuna Fertiliser & Chem. Ltd.,NAGARFER,NAGARJUNA FERTILIZERS & CHEMICALS LTD.,Delisted,B ,10.00,INE580A01013, ,Equity,-,-,-,-
500076,"Burroughs Wellcome (India) Ltd.,",BURROWEL,BURROUGHS WELLCOME (INDIA) LTD.,Delisted,B ,10.00,INE157A01010, ,Equity,-,-,-,-
500077,"Cable Corporation of India Ltd.,",CCI,CABLE CORPORATION OF INDIA LTD.,Delisted,B ,10.00,INE475A01016, ,Equity,-,-,-,-
500078,ORIENTAL AROMATICS LIMITED,OAL,Oriental Aromatics Ltd-$,Active,B ,5.00,INE959C01023,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
500079,Carrier Aircon Ltd,CARIR,CARRIER AIRCON LTD.,Delisted,B ,10.00,INE480A01016, ,Equity,-,-,-,-
500080,Cauvery Software Engg. Systems Ltd.,CAUVERSOFT,CAUVERY SOFTWARE ENGINEERING SYSTEMS LTD.,Delisted,B ,10.00,INE466B01013, ,Equity,-,-,-,-
500081,Celeste International Ltd.,CELEINT,CELESTE INTERNATIONAL LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
500082,Centak Chemicals Ltd.,CENCHDM,CENTAK CHEMICALS LTD.,Delisted,B ,10.00,INE942A01015, ,Equity,-,-,-,-
500083,"Century Extrusions Ltd.,",CENTEXT,CENTURY EXTRUSIONS LTD.,Active,T ,1.00,INE281A01026,Aluminium- Copper & Zinc Products,Equity,Industrials,Capital Goods,Industrial Products,"Aluminium, Copper & Zinc Products"
500084,"CESC Limited,",CESC,CESC LTD.,Active,A ,1.00,INE486A01021,Integrated Power Utilities,Equity,Utilities,Power,Power,Integrated Power Utilities
500085,Chambal Fertilisers & Chemicals Ltd,CHAMBLFERT,CHAMBAL FERTILISERS & CHEMICALS LTD.,Active,A ,10.00,INE085A01013,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers
500086,"Exide Industries Ltd.,",EXIDEIND,EXIDE INDUSTRIES LTD.,Active,A ,1.00,INE302A01020,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
500087,"Cipla Ltd.,",CIPLA,CIPLA LTD.,Active,A ,2.00,INE059A01026,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
500089,DIC India Ltd,DICIND,DIC INDIA LTD.,Active,B ,10.00,INE303A01010,Printing Inks,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Printing Inks
500090,Madura Coats Ltd,MADUCOA,MADURA COATS LTD.,Delisted,B ,10.00,INE122A01014, ,Equity,-,-,-,-
500091,Core Healthcare ltd.,COREPARENT,CORE HEALTHCARE LTD.,Delisted,B ,10.00,INE494A01017, ,Equity,-,-,-,-
500092,CRISIL Ltd.,CRISIL,CRISIL LTD.,Active,A ,1.00,INE007A01025,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
500093,CG Power and Industrial Solutions Limited,CGPOWER,CG Power and Industrial Solutions Ltd,Active,A ,2.00,INE067A01029,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment
500094,"C.T. Cotton Yarn Ltd.,",CTCOTTON,CT COTTON YARN LTD.,Delisted,XD,10.00,INE107D01019, ,Equity,-,-,-,-
500095,Wyeth Ltd.,WYETH,WYETH LTD.,Delisted,B ,10.00,INE378A01012, ,Equity,-,-,-,-
500096,Dabur India Ltd.,DABUR,DABUR INDIA LTD.,Active,A ,1.00,INE016A01026,Personal Care,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Personal Products,Personal Care
500097,Dalmia Bharat Sugar and Industries Ltd,DALMIASUG,Dalmia Bharat Sugar and Industries Ltd,Active,B ,2.00,INE495A01022,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar
500098,Skyline NEPC Ltd,SKYLNEPC,SKYLINE NEPC LTD.,Delisted,B ,10.00,INE575B01011, ,Equity,-,-,-,-
500099,Central India Polyesters Ltd.,CENTINPO,CENTRAL INDIA POLYESTERS LTD.,Delisted,B ,10.00,INE496A01020, ,Equity,-,-,-,-
500100,Daewoo Motors India Ltd.,DAEWOO,DAEWOO MOTORS (INDIA) LTD.,Delisted,XD,10.00,INE497A01010, ,Equity,-,-,-,-
500101,"Arvind Ltd.,",ARVIND,ARVIND LTD.,Active,A ,10.00,INE034A01011,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels
500102,"Ballarpur Industries Ltd.,",BALLARPUR,BALLARPUR INDUSTRIES LTD.,Suspended,Z ,2.00,INE294A01037,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products
500103,"Bharat Heavy Electricals Ltd.,",BHEL,BHARAT HEAVY ELECTRICALS LTD.,Active,A ,2.00,INE257A01026,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment
500104,Hindustan Petroleum Corporation Ltd,HINDPETRO,HINDUSTAN PETROLEUM CORPORATION LTD.,Active,A ,10.00,INE094A01015,Refineries & Marketing,Equity,Energy,"Oil, Gas & Consumable Fuels",Petroleum Products,Refineries & Marketing
500105,"Indian Petrochemicals Corpn. Ltd.,",IPCL,INDIAN PETROCHEMICALS CORP.LTD.,Delisted,B ,10.00,INE006A01019, ,Equity,-,-,-,-
500106,IFCI Ltd.,IFCI,IFCI LTD.,Active,A ,10.00,INE039A01010,Financial Institution,Equity,Financial Services,Financial Services,Finance,Financial Institution
500107,"Jindal Iron & Steel Co Ltd.,",JINDALIRON,JINDAL IRON & STEEL CO.LTD.,Delisted,B ,10.00,INE020A01010, ,Equity,-,-,-,-
500108,Mahanagar Telephone Nigam Ltd.,MTNL,MAHANAGAR TELEPHONE NIGAM LTD.,Active,B ,10.00,INE153A01019,Telecom - Cellular & Fixed line services,Equity,Telecommunication,Telecommunication,Telecom - Services,Telecom - Cellular & Fixed line services
500109,Mangalore Refinery & Petrochemicals,MRPL,MANGALORE REFINERY & PETROCHEMICALS LTD.,Active,A ,10.00,INE103A01014,Refineries & Marketing,Equity,Energy,"Oil, Gas & Consumable Fuels",Petroleum Products,Refineries & Marketing
500110,Chennai Petroleum Corporation Ltd.,CHENNPETRO,CHENNAI PETROLEUM CORPORATION LTD.,Active,A ,10.00,INE178A01016,Refineries & Marketing,Equity,Energy,"Oil, Gas & Consumable Fuels",Petroleum Products,Refineries & Marketing
500111,Reliance Capital Limited,RELCAPITAL,RELIANCE CAPITAL LTD.,Suspended,T ,10.00,INE013A01015,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company
500112,"State Bank Of India,",SBIN,STATE BANK OF INDIA,Active,A ,1.00,INE062A01020,Public Sector Bank,Equity,Financial Services,Financial Services,Banks,Public Sector Bank
500113,"Steel Authority of India Ltd.,",SAIL,STEEL AUTHORITY OF INDIA LTD.,Active,A ,10.00,INE114A01011,Iron & Steel,Equity,Commodities,Metals & Mining,Ferrous Metals,Iron & Steel
500114,Titan Company Limited,TITAN,Titan Company Limited,Active,A ,1.00,INE280A01028,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
500115,Masterplus - 91 (Scheme of UTI)-OE.not.45507/00,MSTRP,MSTRP,Delisted,Z ,10.00,INF189A01061, ,Equity,-,-,-,-
500116,IDBI Bank Ltd,IDBI,IDBI BANK LTD.,Active,A ,10.00,INE008A01015,Private Sector Bank,Equity,Financial Services,Financial Services,Banks,Private Sector Bank
500117,"DCW Ltd.,",DCW,DCW LTD.,Active,B ,2.00,INE500A01029,Petrochemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Petrochemicals
500119,"Dhampur Sugar Mills Ltd.,",DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,Active,A ,10.00,INE041A01016,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar
500120,"Diamines & Chemicals Ltd.,",DIAMINESQ,DIAMINES & CHEMICALS LTD.-$,Active,B ,10.00,INE591D01014,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
500121,Digital Globalsoft Ltd.,DIGITAL,DIGITAL GLOBALSOFT LTD.,Delisted,B ,10.00,INE124A01010, ,Equity,-,-,-,-
500122,Ambuja Cement Rajasthan Ltd,AMBUJACEMR,AMBUJA CEMENT RAJASTHAN LTD.,Delisted,Z ,10.00,INE125A01017, ,Equity,-,-,-,-
500123,Elantas Beck India Ltd,ELANTAS,ELANTAS BECK INDIA LTD.-$,Active,B ,10.00,INE280B01018,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
500124,"Dr. Reddy's Laboratories Ltd.,",DRREDDY,DR.REDDY'S LABORATORIES LTD.,Active,A ,5.00,INE089A01023,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
500125,"E.I.D. Parry (India) Ltd.,",EIDPARRY,E.I.D.-PARRY (INDIA) LTD.,Active,A ,1.00,INE126A01031,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers
500126,PROCTER & GAMBLE HEALTH LIMITED,PGHL,Procter & Gamble Health Ltd,Active,A ,10.00,INE199A01012,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
500127,Eastern Mining & Allied Ltd,ESTMNAL,EASTERN MINING & ALLIED LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
500128,"Electrosteel Castings Ltd.,",ELECTCAST,ELECTROSTEEL CASTINGS LTD.,Active,A ,1.00,INE086A01029,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
500129,"Elgi Auto Parts Ltd.,",ELAUPAR-BDM,ELGI AUTO PARTS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
500130,"Elgi Finance Ltd.,",ELGIF,ELGI FINANCE LTD.,Delisted,T ,10.00,INE424D01018, ,Equity,-,-,-,-
500131,Elgitread (India)  Ltd.,ELGITR,ELGITREAD (INDIA) LTD.,Delisted,B ,1.00,INE257B01024, ,Equity,-,-,-,-
500132,Empee Sugars & Chemicals Ltd.,EMPEESUG,EMPEE SUGARS & CHEMICALS LTD.,Suspended,Z ,10.00,INE928B01012,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar
500133,Esab India Ltd.,ESABINDIA,ESAB INDIA LTD.,Active,A ,10.00,INE284A01012,Other Industrial Products,Equity,Industrials,Capital Goods,Industrial Products,Other Industrial Products
500134,Essar Oil Ltd.,ESSAROIL,ESSAR OIL LTD.,Delisted,A ,10.00,INE011A01019, ,Equity,-,-,-,-
500135,EPL LIMITED,EPL,EPL Ltd,Active,A ,2.00,INE255A01020,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging
500136,"Ester Industries Ltd.,",ESTER,ESTER INDUSTRIES LTD.,Active,B ,5.00,INE778B01029,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging
500138,Uniworth Textiles Ltd.,UNIWORTHT,UNIWORTH TEXTILES LTD.,Suspended,XT,10.00,INE486C01019,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
500139,Fedders Electric and Engineering Limited,FEDDERELEC,Fedders Electric and Engineering Ltd,Suspended,Z ,10.00,INE249C01011,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
500140,Femnor Mineral (India) Ltd.,FEMNORM-B,FEMNOR MINERAL (INDIA) LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
500141,"Ferro Alloys Corporation Ltd.,",FERROALL,FERRO ALLOYS CORPORATION LTD.,Delisted,X ,1.00,INE912A01026, ,Equity,-,-,-,-
500142,FGP Ltd,FGP,FGP LTD.,Active,X ,10.00,INE512A01016,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
500143,P.H. Capital Ltd.,PHCAP,PH CAPITAL LTD.,Active,XT,10.00,INE160F01013,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company
500144,"Finolex Cables Ltd.,",FINCABLES,FINOLEX CABLES LTD.,Active,A ,2.00,INE235A01022,Cables - Electricals,Equity,Industrials,Capital Goods,Industrial Products,Cables - Electricals
500145,"First Leasing Co. of India Ltd.,",FIRSTLEASE,FIRST LEASING CO.OF INDIA LTD.,Delisted,Z ,10.00,INE492B01019, ,Equity,-,-,-,-
500147,JOHN COCKERILL INDIA LIMITED,COCKERILL,John Cockerill India Ltd-$,Active,B ,10.00,INE515A01019,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
500148,Uflex Limited,UFLEX,UFLEX LTD.,Active,A ,10.00,INE516A01017,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging
500149,Floatglass India Limited,FLOAI,FLOATGLASS INDIA LTD.,Delisted,B ,10.00,INE517A01015, ,Equity,-,-,-,-
500150,Foseco India Ltd,FOSECOIND,FOSECO INDIA LTD.,Active,B ,10.00,INE519A01011,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
500151,Golden Tobacco Ltd.,GOLDENTOBC,GOLDEN TOBACCO LTD.,Suspended,Z ,10.00,INE973A01010,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
500152,"G.R. Magnets, Ltd.",GRMAG,G.R.MAGNETS LTD.,Delisted,Z ,10.00,INE523A01013, ,Equity,-,-,-,-
500153,"Ganesh Benzoplast Ltd.,",GANESHBE,GANESH BENZOPLAST LTD.,Active,B ,1.00,INE388A01029,Oil Storage & Transportation,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Oil Storage & Transportation
500154,Futuristic Offshore Services and Chemical Ltd.,FOSCL,FUTURISTIC OFFSHORE SERVICES & CHEMICAL LTD.,Suspended,XT,10.00,INE418A01016,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
500155,Garden Silk Mills Ltd.,GARDENSILK,GARDEN SILK MILLS LTD.,Delisted,B ,10.00,INE526A01016, ,Equity,-,-,-,-
500156,German Remedies Ltd.,GRMNR,GERMAN REMEDIES LTD.,Delisted,B ,10.00,INE382A01014, ,Equity,-,-,-,-
500157,GIC Balanced Fund,GICBALN-B,GICBALN-B,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
500158,GIC Big Value (QRT),GICBGVL-B,GICBGVL-B,Delisted,Z ,10.00,-, ,Equity,-,-,-,-
500159,Metroglobal Limited,METROGLOBL,Metroglobal Limited,Active,X ,10.00,INE085D01033,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
